event_id,customer_id,timestamp,event_type,page_url,session_id,device_type,browser,ip_address,user_agent
EVT_00003781,CUST_000417,2025-08-23 09:55:56,click,/page/15,SESS_001018,desktop,Firefox,226.191.207.195,Mozilla/5.0 (compatible)
EVT_00003782,CUST_000945,2025-07-16 09:55:56,login,/page/43,SESS_001609,desktop,Edge,195.62.254.92,Mozilla/5.0 (compatible)
EVT_00003783,CUST_000127,2025-08-25 09:55:56,purchase_start,/page/39,SESS_000860,desktop,Chrome,105.139.248.231,Mozilla/5.0 (compatible)
EVT_00003784,CUST_000669,2025-08-20 09:55:56,page_view,/page/13,SESS_000336,desktop,Firefox,14.202.37.56,Mozilla/5.0 (compatible)
EVT_00003785,CUST_000632,2025-06-27 09:55:56,logout,/page/17,SESS_000574,desktop,Edge,209.182.228.8,Mozilla/5.0 (compatible)
EVT_00003786,CUST_000855,2025-07-24 09:55:56,purchase_start,/page/17,SESS_001450,desktop,Chrome,103.157.89.168,Mozilla/5.0 (compatible)
EVT_00003787,CUST_000134,2025-08-17 09:55:56,page_view,/page/29,SESS_001102,mobile,Safari,200.36.154.79,Mozilla/5.0 (compatible)
EVT_00003788,CUST_000093,2025-08-24 09:55:56,purchase_start,/page/22,SESS_000497,desktop,Chrome,9.202.98.221,Mozilla/5.0 (compatible)
EVT_00003789,CUST_000963,2025-08-08 09:55:56,page_view,/page/34,SESS_001815,mobile,Safari,74.137.123.200,Mozilla/5.0 (compatible)
EVT_00003790,CUST_000970,2025-07-29 09:55:56,logout,/page/7,SESS_000239,tablet,Chrome,66.43.93.90,Mozilla/5.0 (compatible)
EVT_00003791,CUST_000987,2025-08-02 09:55:56,logout,/page/34,SESS_001643,desktop,Firefox,250.114.106.195,Mozilla/5.0 (compatible)
EVT_00003792,CUST_000310,2025-08-25 09:55:56,page_view,/page/22,SESS_001640,desktop,Edge,141.136.164.246,Mozilla/5.0 (compatible)
EVT_00003793,CUST_000458,2025-07-03 09:55:56,click,/page/2,SESS_001391,desktop,Firefox,185.152.244.34,Mozilla/5.0 (compatible)
EVT_00003794,CUST_000173,2025-08-26 09:55:56,logout,/page/5,SESS_001879,desktop,Chrome,160.249.184.232,Mozilla/5.0 (compatible)
EVT_00003795,CUST_000334,2025-07-01 09:55:56,click,/page/27,SESS_001890,desktop,Firefox,139.208.121.145,Mozilla/5.0 (compatible)
EVT_00003796,CUST_000538,2025-07-11 09:55:56,logout,/page/34,SESS_001018,desktop,Chrome,65.206.41.207,Mozilla/5.0 (compatible)
EVT_00003797,CUST_000318,2025-06-30 09:55:56,page_view,/page/27,SESS_000356,mobile,Chrome,122.235.171.148,Mozilla/5.0 (compatible)
EVT_00003798,CUST_000402,2025-08-02 09:55:56,page_view,/page/8,SESS_000875,desktop,Firefox,195.47.139.143,Mozilla/5.0 (compatible)
EVT_00003799,CUST_000519,2025-09-10 09:55:56,click,/page/1,SESS_000040,desktop,Chrome,46.135.125.80,Mozilla/5.0 (compatible)
EVT_00003800,CUST_000347,2025-06-15 09:55:56,login,/page/10,SESS_001924,desktop,Firefox,188.181.168.193,Mozilla/5.0 (compatible)
EVT_00003801,CUST_000004,2025-08-31 09:55:56,purchase_complete,/page/32,SESS_000740,desktop,Safari,18.102.71.136,Mozilla/5.0 (compatible)
EVT_00003802,CUST_000511,2025-06-23 09:55:56,logout,/page/43,SESS_001772,mobile,Chrome,223.228.69.104,Mozilla/5.0 (compatible)
EVT_00003803,CUST_000426,2025-08-25 09:55:56,search,/page/30,SESS_000655,mobile,Chrome,200.26.92.44,Mozilla/5.0 (compatible)
EVT_00003804,CUST_000416,2025-06-15 09:55:56,purchase_complete,/page/37,SESS_000917,desktop,Firefox,212.14.59.223,Mozilla/5.0 (compatible)
EVT_00003805,CUST_000739,2025-07-22 09:55:56,login,/page/31,SESS_001095,tablet,Safari,75.189.139.239,Mozilla/5.0 (compatible)
EVT_00003806,CUST_000962,2025-08-17 09:55:56,logout,/page/1,SESS_001174,tablet,Edge,37.231.61.177,Mozilla/5.0 (compatible)
EVT_00003807,CUST_000569,2025-08-14 09:55:56,click,/page/35,SESS_001449,mobile,Edge,13.204.23.222,Mozilla/5.0 (compatible)
EVT_00003808,CUST_000266,2025-07-30 09:55:56,click,/page/39,SESS_000315,desktop,Edge,125.20.69.190,Mozilla/5.0 (compatible)
EVT_00003809,CUST_000680,2025-07-04 09:55:56,page_view,/page/33,SESS_001442,desktop,Edge,2.25.94.12,Mozilla/5.0 (compatible)
EVT_00003810,CUST_000740,2025-08-28 09:55:56,purchase_start,/page/28,SESS_001017,mobile,Edge,172.34.8.159,Mozilla/5.0 (compatible)
EVT_00003811,CUST_000133,2025-07-28 09:55:56,login,/page/37,SESS_000268,desktop,Firefox,141.186.185.91,Mozilla/5.0 (compatible)
EVT_00003812,CUST_000130,2025-08-11 09:55:56,logout,/page/46,SESS_000306,tablet,Edge,216.1.213.69,Mozilla/5.0 (compatible)
EVT_00003813,CUST_000590,2025-06-20 09:55:56,search,/page/13,SESS_001545,desktop,Safari,130.42.152.233,Mozilla/5.0 (compatible)
EVT_00003814,CUST_000106,2025-07-29 09:55:56,purchase_start,/page/41,SESS_001861,desktop,Safari,208.32.20.110,Mozilla/5.0 (compatible)
EVT_00003815,CUST_000863,2025-08-14 09:55:56,search,/page/39,SESS_001323,desktop,Safari,154.43.250.5,Mozilla/5.0 (compatible)
EVT_00003816,CUST_000926,2025-07-13 09:55:56,page_view,/page/30,SESS_000620,mobile,Chrome,255.203.247.80,Mozilla/5.0 (compatible)
EVT_00003817,CUST_000937,2025-08-18 09:55:56,page_view,/page/36,SESS_001661,desktop,Firefox,150.106.41.99,Mozilla/5.0 (compatible)
EVT_00003818,CUST_000134,2025-07-28 09:55:56,purchase_start,/page/6,SESS_001060,tablet,Firefox,178.18.46.77,Mozilla/5.0 (compatible)
EVT_00003819,CUST_000669,2025-06-29 09:55:56,search,/page/31,SESS_001491,desktop,Edge,182.203.119.123,Mozilla/5.0 (compatible)
EVT_00003820,CUST_000176,2025-08-08 09:55:56,page_view,/page/13,SESS_001302,desktop,Safari,221.78.160.230,Mozilla/5.0 (compatible)
EVT_00003821,CUST_000474,2025-07-06 09:55:56,click,/page/11,SESS_001237,tablet,Edge,93.122.29.87,Mozilla/5.0 (compatible)
EVT_00003822,CUST_000926,2025-07-21 09:55:56,search,/page/46,SESS_001744,desktop,Chrome,214.41.158.235,Mozilla/5.0 (compatible)
EVT_00003823,CUST_000586,2025-09-04 09:55:56,search,/page/15,SESS_000554,tablet,Chrome,165.76.33.76,Mozilla/5.0 (compatible)
EVT_00003824,CUST_000483,2025-06-28 09:55:56,search,/page/27,SESS_001969,desktop,Chrome,185.13.146.74,Mozilla/5.0 (compatible)
EVT_00003825,CUST_000010,2025-06-26 09:55:56,login,/page/27,SESS_001432,desktop,Firefox,123.107.33.74,Mozilla/5.0 (compatible)
EVT_00003826,CUST_000901,2025-08-20 09:55:56,click,/page/25,SESS_001423,mobile,Firefox,33.94.67.153,Mozilla/5.0 (compatible)
EVT_00003827,CUST_000158,2025-09-06 09:55:56,logout,/page/27,SESS_001602,mobile,Chrome,153.195.22.184,Mozilla/5.0 (compatible)
EVT_00003828,CUST_000981,2025-08-07 09:55:56,search,/page/41,SESS_001996,desktop,Chrome,174.86.38.120,Mozilla/5.0 (compatible)
EVT_00003829,CUST_000248,2025-08-28 09:55:56,purchase_complete,/page/8,SESS_001541,desktop,Firefox,102.80.234.17,Mozilla/5.0 (compatible)
EVT_00003830,CUST_000265,2025-07-10 09:55:56,search,/page/22,SESS_000863,mobile,Chrome,225.3.163.17,Mozilla/5.0 (compatible)
EVT_00003831,CUST_000535,2025-08-07 09:55:56,logout,/page/40,SESS_001633,desktop,Safari,157.136.253.189,Mozilla/5.0 (compatible)
EVT_00003832,CUST_000280,2025-07-15 09:55:56,search,/page/20,SESS_000336,desktop,Firefox,214.204.247.195,Mozilla/5.0 (compatible)
EVT_00003833,CUST_000663,2025-07-31 09:55:56,purchase_start,/page/27,SESS_001402,desktop,Edge,202.123.205.240,Mozilla/5.0 (compatible)
EVT_00003834,CUST_000085,2025-07-27 09:55:56,logout,/page/39,SESS_000041,mobile,Firefox,111.197.234.42,Mozilla/5.0 (compatible)
EVT_00003835,CUST_000760,2025-08-03 09:55:56,click,/page/47,SESS_001597,desktop,Safari,3.11.185.52,Mozilla/5.0 (compatible)
EVT_00003836,CUST_000147,2025-06-25 09:55:56,purchase_start,/page/2,SESS_001177,desktop,Chrome,111.77.216.117,Mozilla/5.0 (compatible)
EVT_00003837,CUST_000417,2025-09-02 09:55:56,search,/page/42,SESS_000639,desktop,Edge,129.126.64.216,Mozilla/5.0 (compatible)
EVT_00003838,CUST_000756,2025-06-12 09:55:56,page_view,/page/21,SESS_000533,mobile,Chrome,183.236.73.46,Mozilla/5.0 (compatible)
EVT_00003839,CUST_000657,2025-08-10 09:55:56,login,/page/26,SESS_001269,desktop,Firefox,186.181.192.16,Mozilla/5.0 (compatible)
EVT_00003840,CUST_000753,2025-07-17 09:55:56,click,/page/24,SESS_001662,mobile,Firefox,160.51.79.245,Mozilla/5.0 (compatible)
EVT_00003841,CUST_000237,2025-06-15 09:55:56,purchase_start,/page/26,SESS_001204,desktop,Safari,219.55.190.200,Mozilla/5.0 (compatible)
EVT_00003842,CUST_000688,2025-06-27 09:55:56,search,/page/12,SESS_001621,tablet,Safari,45.132.121.143,Mozilla/5.0 (compatible)
EVT_00003843,CUST_000711,2025-08-13 09:55:56,page_view,/page/30,SESS_000406,desktop,Chrome,229.57.64.6,Mozilla/5.0 (compatible)
EVT_00003844,CUST_000957,2025-07-11 09:55:56,logout,/page/18,SESS_000698,desktop,Firefox,13.47.253.59,Mozilla/5.0 (compatible)
EVT_00003845,CUST_000434,2025-08-02 09:55:56,login,/page/12,SESS_000313,desktop,Edge,239.65.6.163,Mozilla/5.0 (compatible)
EVT_00003846,CUST_000584,2025-07-04 09:55:56,page_view,/page/13,SESS_001464,mobile,Firefox,15.62.59.89,Mozilla/5.0 (compatible)
EVT_00003847,CUST_000046,2025-07-31 09:55:56,login,/page/26,SESS_000099,desktop,Firefox,84.25.210.8,Mozilla/5.0 (compatible)
EVT_00003848,CUST_000500,2025-06-12 09:55:56,login,/page/24,SESS_001940,desktop,Edge,14.206.151.245,Mozilla/5.0 (compatible)
EVT_00003849,CUST_000990,2025-08-07 09:55:56,purchase_complete,/page/45,SESS_000108,desktop,Firefox,230.166.210.176,Mozilla/5.0 (compatible)
EVT_00003850,CUST_000692,2025-08-03 09:55:56,page_view,/page/26,SESS_000626,desktop,Firefox,96.209.96.220,Mozilla/5.0 (compatible)
EVT_00003851,CUST_000090,2025-08-25 09:55:56,page_view,/page/15,SESS_001046,mobile,Chrome,241.125.198.133,Mozilla/5.0 (compatible)
EVT_00003852,CUST_000078,2025-06-27 09:55:56,login,/page/16,SESS_001685,tablet,Safari,232.6.90.184,Mozilla/5.0 (compatible)
EVT_00003853,CUST_000761,2025-08-13 09:55:56,purchase_complete,/page/45,SESS_000636,mobile,Safari,239.196.250.18,Mozilla/5.0 (compatible)
EVT_00003854,CUST_000632,2025-07-12 09:55:56,login,/page/22,SESS_001418,desktop,Safari,92.128.244.32,Mozilla/5.0 (compatible)
EVT_00003855,CUST_000916,2025-07-22 09:55:56,click,/page/15,SESS_000356,tablet,Firefox,252.72.105.63,Mozilla/5.0 (compatible)
EVT_00003856,CUST_000018,2025-07-17 09:55:56,login,/page/48,SESS_000841,desktop,Chrome,172.172.224.138,Mozilla/5.0 (compatible)
EVT_00003857,CUST_000673,2025-07-26 09:55:56,purchase_complete,/page/28,SESS_000487,desktop,Chrome,224.200.1.118,Mozilla/5.0 (compatible)
EVT_00003858,CUST_000447,2025-09-01 09:55:56,page_view,/page/3,SESS_000593,desktop,Safari,156.144.169.99,Mozilla/5.0 (compatible)
EVT_00003859,CUST_000513,2025-07-27 09:55:56,purchase_complete,/page/42,SESS_000861,mobile,Edge,225.20.79.49,Mozilla/5.0 (compatible)
EVT_00003860,CUST_000703,2025-08-14 09:55:56,purchase_complete,/page/28,SESS_000050,tablet,Chrome,191.196.152.10,Mozilla/5.0 (compatible)
EVT_00003861,CUST_000112,2025-09-05 09:55:56,login,/page/19,SESS_001568,mobile,Chrome,218.13.188.56,Mozilla/5.0 (compatible)
EVT_00003862,CUST_000615,2025-08-22 09:55:56,click,/page/33,SESS_001075,mobile,Chrome,138.153.54.10,Mozilla/5.0 (compatible)
EVT_00003863,CUST_000288,2025-07-22 09:55:56,purchase_complete,/page/8,SESS_000791,tablet,Chrome,105.248.131.122,Mozilla/5.0 (compatible)
EVT_00003864,CUST_000725,2025-07-04 09:55:56,purchase_complete,/page/23,SESS_000182,mobile,Safari,239.108.239.153,Mozilla/5.0 (compatible)
EVT_00003865,CUST_000047,2025-07-28 09:55:56,purchase_complete,/page/3,SESS_001354,mobile,Safari,255.103.195.143,Mozilla/5.0 (compatible)
EVT_00003866,CUST_000550,2025-08-21 09:55:56,click,/page/31,SESS_000361,mobile,Chrome,123.244.40.183,Mozilla/5.0 (compatible)
EVT_00003867,CUST_000500,2025-08-21 09:55:56,search,/page/1,SESS_001483,mobile,Chrome,173.172.242.222,Mozilla/5.0 (compatible)
EVT_00003868,CUST_000298,2025-07-15 09:55:56,logout,/page/41,SESS_000396,desktop,Safari,108.73.5.120,Mozilla/5.0 (compatible)
EVT_00003869,CUST_000529,2025-08-13 09:55:56,purchase_complete,/page/47,SESS_001459,mobile,Firefox,13.197.103.155,Mozilla/5.0 (compatible)
EVT_00003870,CUST_000455,2025-07-06 09:55:56,search,/page/39,SESS_001197,mobile,Safari,27.165.66.89,Mozilla/5.0 (compatible)
EVT_00003871,CUST_000291,2025-06-25 09:55:56,purchase_start,/page/14,SESS_000844,desktop,Chrome,67.100.124.68,Mozilla/5.0 (compatible)
EVT_00003872,CUST_000578,2025-09-06 09:55:56,click,/page/25,SESS_001079,mobile,Edge,116.96.18.223,Mozilla/5.0 (compatible)
EVT_00003873,CUST_000575,2025-07-29 09:55:56,search,/page/32,SESS_001830,desktop,Edge,78.91.111.12,Mozilla/5.0 (compatible)
EVT_00003874,CUST_000360,2025-06-17 09:55:56,purchase_start,/page/24,SESS_001682,desktop,Safari,64.238.193.23,Mozilla/5.0 (compatible)
EVT_00003875,CUST_000516,2025-09-04 09:55:56,purchase_complete,/page/42,SESS_000899,desktop,Firefox,5.185.9.35,Mozilla/5.0 (compatible)
EVT_00003876,CUST_000358,2025-07-05 09:55:56,search,/page/23,SESS_000878,desktop,Firefox,62.198.121.181,Mozilla/5.0 (compatible)
EVT_00003877,CUST_000489,2025-07-11 09:55:56,search,/page/16,SESS_000038,mobile,Chrome,97.127.177.143,Mozilla/5.0 (compatible)
EVT_00003878,CUST_000493,2025-08-28 09:55:56,purchase_start,/page/11,SESS_001720,desktop,Safari,73.141.124.173,Mozilla/5.0 (compatible)
EVT_00003879,CUST_000158,2025-09-09 09:55:56,search,/page/7,SESS_000295,desktop,Chrome,36.245.96.245,Mozilla/5.0 (compatible)
EVT_00003880,CUST_000838,2025-08-04 09:55:56,page_view,/page/21,SESS_000049,mobile,Safari,76.152.255.9,Mozilla/5.0 (compatible)
EVT_00003881,CUST_000520,2025-09-06 09:55:56,purchase_complete,/page/37,SESS_001201,tablet,Firefox,146.217.127.103,Mozilla/5.0 (compatible)
EVT_00003882,CUST_000647,2025-07-14 09:55:56,logout,/page/34,SESS_001045,desktop,Safari,97.25.101.55,Mozilla/5.0 (compatible)
EVT_00003883,CUST_000014,2025-08-16 09:55:56,search,/page/50,SESS_000578,desktop,Firefox,198.172.16.8,Mozilla/5.0 (compatible)
EVT_00003884,CUST_000031,2025-06-28 09:55:56,login,/page/19,SESS_000458,desktop,Safari,159.240.58.253,Mozilla/5.0 (compatible)
EVT_00003885,CUST_000019,2025-07-10 09:55:56,purchase_complete,/page/46,SESS_000570,desktop,Edge,81.254.70.106,Mozilla/5.0 (compatible)
EVT_00003886,CUST_000773,2025-07-23 09:55:56,logout,/page/33,SESS_001269,desktop,Firefox,92.26.134.156,Mozilla/5.0 (compatible)
EVT_00003887,CUST_000818,2025-07-24 09:55:56,logout,/page/10,SESS_000690,desktop,Safari,162.104.15.2,Mozilla/5.0 (compatible)
EVT_00003888,CUST_000170,2025-08-25 09:55:56,logout,/page/3,SESS_000266,desktop,Safari,10.96.98.191,Mozilla/5.0 (compatible)
EVT_00003889,CUST_000480,2025-07-15 09:55:56,search,/page/7,SESS_000378,desktop,Safari,133.145.189.12,Mozilla/5.0 (compatible)
EVT_00003890,CUST_000846,2025-08-08 09:55:56,login,/page/34,SESS_001743,mobile,Chrome,87.18.106.104,Mozilla/5.0 (compatible)
EVT_00003891,CUST_000442,2025-09-05 09:55:56,purchase_complete,/page/35,SESS_001641,desktop,Firefox,56.149.33.125,Mozilla/5.0 (compatible)
EVT_00003892,CUST_000540,2025-07-02 09:55:56,page_view,/page/50,SESS_000565,desktop,Chrome,150.143.98.205,Mozilla/5.0 (compatible)
EVT_00003893,CUST_000199,2025-07-19 09:55:56,login,/page/21,SESS_000288,desktop,Safari,213.142.208.208,Mozilla/5.0 (compatible)
EVT_00003894,CUST_000877,2025-08-05 09:55:56,page_view,/page/20,SESS_000319,desktop,Firefox,205.251.67.178,Mozilla/5.0 (compatible)
EVT_00003895,CUST_000569,2025-08-22 09:55:56,page_view,/page/35,SESS_001115,mobile,Firefox,186.19.63.223,Mozilla/5.0 (compatible)
EVT_00003896,CUST_000473,2025-08-11 09:55:56,click,/page/5,SESS_000615,desktop,Firefox,242.19.215.214,Mozilla/5.0 (compatible)
EVT_00003897,CUST_000893,2025-08-27 09:55:56,purchase_start,/page/3,SESS_001425,desktop,Edge,162.151.208.32,Mozilla/5.0 (compatible)
EVT_00003898,CUST_000943,2025-08-08 09:55:56,search,/page/8,SESS_001238,mobile,Edge,2.99.22.7,Mozilla/5.0 (compatible)
EVT_00003899,CUST_000271,2025-07-14 09:55:56,search,/page/6,SESS_001789,mobile,Chrome,213.27.209.149,Mozilla/5.0 (compatible)
EVT_00003900,CUST_000824,2025-06-24 09:55:56,logout,/page/47,SESS_000646,mobile,Edge,245.169.174.154,Mozilla/5.0 (compatible)
EVT_00003901,CUST_000147,2025-08-03 09:55:56,purchase_complete,/page/32,SESS_000839,mobile,Firefox,75.17.249.12,Mozilla/5.0 (compatible)
EVT_00003902,CUST_000226,2025-08-08 09:55:56,login,/page/18,SESS_000191,desktop,Chrome,133.27.29.242,Mozilla/5.0 (compatible)
EVT_00003903,CUST_000879,2025-07-01 09:55:56,purchase_complete,/page/7,SESS_000640,desktop,Safari,236.22.179.181,Mozilla/5.0 (compatible)
EVT_00003904,CUST_000238,2025-08-21 09:55:56,page_view,/page/41,SESS_000238,desktop,Chrome,80.80.116.10,Mozilla/5.0 (compatible)
EVT_00003905,CUST_000515,2025-07-26 09:55:56,click,/page/1,SESS_001173,mobile,Chrome,207.232.99.117,Mozilla/5.0 (compatible)
EVT_00003906,CUST_000103,2025-08-04 09:55:56,purchase_complete,/page/33,SESS_000940,mobile,Chrome,6.51.27.68,Mozilla/5.0 (compatible)
EVT_00003907,CUST_000829,2025-07-27 09:55:56,search,/page/25,SESS_000557,desktop,Firefox,243.196.40.118,Mozilla/5.0 (compatible)
EVT_00003908,CUST_000336,2025-06-18 09:55:56,click,/page/39,SESS_000551,mobile,Edge,186.69.7.57,Mozilla/5.0 (compatible)
EVT_00003909,CUST_000220,2025-07-15 09:55:56,page_view,/page/17,SESS_001267,mobile,Edge,1.155.242.59,Mozilla/5.0 (compatible)
EVT_00003910,CUST_000253,2025-06-25 09:55:56,login,/page/46,SESS_000469,desktop,Safari,23.48.209.162,Mozilla/5.0 (compatible)
EVT_00003911,CUST_000415,2025-08-03 09:55:56,login,/page/1,SESS_001707,desktop,Firefox,43.110.195.208,Mozilla/5.0 (compatible)
EVT_00003912,CUST_000462,2025-07-28 09:55:56,logout,/page/5,SESS_001440,mobile,Chrome,90.126.237.243,Mozilla/5.0 (compatible)
EVT_00003913,CUST_000407,2025-08-11 09:55:56,login,/page/44,SESS_001714,desktop,Chrome,137.155.104.165,Mozilla/5.0 (compatible)
EVT_00003914,CUST_000341,2025-08-04 09:55:56,click,/page/7,SESS_000340,desktop,Edge,10.100.239.74,Mozilla/5.0 (compatible)
EVT_00003915,CUST_000022,2025-09-03 09:55:56,page_view,/page/29,SESS_000596,tablet,Edge,119.154.77.225,Mozilla/5.0 (compatible)
EVT_00003916,CUST_000575,2025-07-24 09:55:56,search,/page/41,SESS_001303,mobile,Safari,131.65.133.18,Mozilla/5.0 (compatible)
EVT_00003917,CUST_000479,2025-09-09 09:55:56,purchase_complete,/page/16,SESS_000831,mobile,Chrome,253.14.236.229,Mozilla/5.0 (compatible)
EVT_00003918,CUST_000467,2025-07-13 09:55:56,login,/page/49,SESS_000148,desktop,Firefox,168.124.81.147,Mozilla/5.0 (compatible)
EVT_00003919,CUST_000930,2025-08-02 09:55:56,purchase_start,/page/13,SESS_001657,desktop,Chrome,114.136.27.29,Mozilla/5.0 (compatible)
EVT_00003920,CUST_000954,2025-09-01 09:55:56,click,/page/7,SESS_001176,mobile,Edge,214.14.255.10,Mozilla/5.0 (compatible)
EVT_00003921,CUST_000285,2025-06-24 09:55:56,login,/page/11,SESS_001889,desktop,Safari,76.23.242.249,Mozilla/5.0 (compatible)
EVT_00003922,CUST_000830,2025-07-27 09:55:56,page_view,/page/38,SESS_000867,desktop,Firefox,60.60.171.170,Mozilla/5.0 (compatible)
EVT_00003923,CUST_000532,2025-08-03 09:55:56,purchase_complete,/page/37,SESS_001496,desktop,Safari,96.241.42.59,Mozilla/5.0 (compatible)
EVT_00003924,CUST_000582,2025-08-28 09:55:56,click,/page/50,SESS_001393,desktop,Firefox,187.60.93.63,Mozilla/5.0 (compatible)
EVT_00003925,CUST_000929,2025-09-10 09:55:56,search,/page/4,SESS_000638,mobile,Firefox,99.161.104.251,Mozilla/5.0 (compatible)
EVT_00003926,CUST_000357,2025-08-14 09:55:56,purchase_complete,/page/25,SESS_001470,desktop,Edge,166.213.117.61,Mozilla/5.0 (compatible)
EVT_00003927,CUST_000107,2025-07-14 09:55:56,logout,/page/37,SESS_001780,desktop,Edge,178.234.40.70,Mozilla/5.0 (compatible)
EVT_00003928,CUST_000519,2025-07-09 09:55:56,purchase_complete,/page/47,SESS_000312,tablet,Firefox,203.192.208.144,Mozilla/5.0 (compatible)
EVT_00003929,CUST_000843,2025-07-28 09:55:56,search,/page/34,SESS_000771,mobile,Firefox,214.160.40.222,Mozilla/5.0 (compatible)
EVT_00003930,CUST_000491,2025-06-18 09:55:56,search,/page/25,SESS_001134,desktop,Chrome,67.180.21.254,Mozilla/5.0 (compatible)
EVT_00003931,CUST_000948,2025-08-11 09:55:56,page_view,/page/37,SESS_000412,mobile,Edge,235.156.100.113,Mozilla/5.0 (compatible)
EVT_00003932,CUST_000960,2025-09-06 09:55:56,click,/page/1,SESS_000749,desktop,Chrome,123.224.59.212,Mozilla/5.0 (compatible)
EVT_00003933,CUST_000328,2025-07-13 09:55:56,purchase_start,/page/9,SESS_000243,mobile,Chrome,100.35.87.7,Mozilla/5.0 (compatible)
EVT_00003934,CUST_000403,2025-06-13 09:55:56,search,/page/38,SESS_001142,mobile,Safari,193.68.101.78,Mozilla/5.0 (compatible)
EVT_00003935,CUST_000411,2025-08-15 09:55:56,search,/page/38,SESS_001096,mobile,Edge,4.27.241.76,Mozilla/5.0 (compatible)
EVT_00003936,CUST_000679,2025-06-22 09:55:56,purchase_complete,/page/21,SESS_000739,desktop,Firefox,154.184.61.65,Mozilla/5.0 (compatible)
EVT_00003937,CUST_000678,2025-08-25 09:55:56,click,/page/45,SESS_001721,tablet,Edge,102.245.192.150,Mozilla/5.0 (compatible)
EVT_00003938,CUST_000989,2025-08-22 09:55:56,page_view,/page/21,SESS_000259,mobile,Chrome,85.7.160.237,Mozilla/5.0 (compatible)
EVT_00003939,CUST_000178,2025-07-23 09:55:56,login,/page/1,SESS_000099,mobile,Chrome,171.198.192.15,Mozilla/5.0 (compatible)
EVT_00003940,CUST_000086,2025-07-31 09:55:56,click,/page/5,SESS_000851,desktop,Edge,50.144.67.202,Mozilla/5.0 (compatible)
EVT_00003941,CUST_000259,2025-06-23 09:55:56,purchase_complete,/page/33,SESS_000168,desktop,Chrome,219.60.1.13,Mozilla/5.0 (compatible)
EVT_00003942,CUST_000689,2025-07-01 09:55:56,purchase_start,/page/9,SESS_001342,mobile,Safari,171.249.97.214,Mozilla/5.0 (compatible)
EVT_00003943,CUST_000587,2025-06-23 09:55:56,login,/page/49,SESS_001394,mobile,Edge,123.33.51.173,Mozilla/5.0 (compatible)
EVT_00003944,CUST_000955,2025-08-14 09:55:56,login,/page/4,SESS_000541,mobile,Chrome,127.174.228.242,Mozilla/5.0 (compatible)
EVT_00003945,CUST_000478,2025-06-22 09:55:56,logout,/page/41,SESS_000846,mobile,Safari,249.82.186.108,Mozilla/5.0 (compatible)
EVT_00003946,CUST_000072,2025-06-25 09:55:56,logout,/page/9,SESS_000148,mobile,Firefox,225.36.6.106,Mozilla/5.0 (compatible)
EVT_00003947,CUST_000219,2025-08-31 09:55:56,purchase_start,/page/47,SESS_000815,mobile,Chrome,124.99.17.164,Mozilla/5.0 (compatible)
EVT_00003948,CUST_000645,2025-06-22 09:55:56,purchase_complete,/page/15,SESS_001697,desktop,Firefox,106.68.196.30,Mozilla/5.0 (compatible)
EVT_00003949,CUST_000707,2025-06-22 09:55:56,click,/page/39,SESS_000489,desktop,Firefox,82.234.161.157,Mozilla/5.0 (compatible)
EVT_00003950,CUST_000606,2025-09-02 09:55:56,click,/page/30,SESS_000890,desktop,Firefox,38.58.201.148,Mozilla/5.0 (compatible)
EVT_00003951,CUST_000683,2025-09-02 09:55:56,purchase_complete,/page/37,SESS_001504,desktop,Firefox,251.88.36.202,Mozilla/5.0 (compatible)
EVT_00003952,CUST_000922,2025-07-04 09:55:56,logout,/page/41,SESS_001649,desktop,Edge,234.27.45.98,Mozilla/5.0 (compatible)
EVT_00003953,CUST_000910,2025-06-25 09:55:56,logout,/page/30,SESS_001195,desktop,Safari,217.221.43.240,Mozilla/5.0 (compatible)
EVT_00003954,CUST_000191,2025-08-01 09:55:56,logout,/page/40,SESS_000849,mobile,Safari,78.176.134.72,Mozilla/5.0 (compatible)
EVT_00003955,CUST_000779,2025-08-10 09:55:56,search,/page/48,SESS_001290,desktop,Edge,130.29.224.249,Mozilla/5.0 (compatible)
EVT_00003956,CUST_000906,2025-08-27 09:55:56,login,/page/20,SESS_001604,tablet,Firefox,12.110.66.7,Mozilla/5.0 (compatible)
EVT_00003957,CUST_000620,2025-06-12 09:55:56,purchase_start,/page/2,SESS_000657,mobile,Edge,22.216.86.82,Mozilla/5.0 (compatible)
EVT_00003958,CUST_000720,2025-07-28 09:55:56,purchase_start,/page/44,SESS_001352,mobile,Chrome,198.164.233.100,Mozilla/5.0 (compatible)
EVT_00003959,CUST_000716,2025-08-20 09:55:56,search,/page/31,SESS_001087,desktop,Chrome,44.237.92.148,Mozilla/5.0 (compatible)
EVT_00003960,CUST_000101,2025-06-14 09:55:56,logout,/page/2,SESS_001461,mobile,Edge,245.61.120.44,Mozilla/5.0 (compatible)
EVT_00003961,CUST_000120,2025-07-20 09:55:56,logout,/page/47,SESS_001980,desktop,Chrome,56.38.49.83,Mozilla/5.0 (compatible)
EVT_00003962,CUST_000521,2025-08-03 09:55:56,login,/page/35,SESS_001631,desktop,Safari,89.169.159.151,Mozilla/5.0 (compatible)
EVT_00003963,CUST_000582,2025-07-10 09:55:56,click,/page/50,SESS_000466,mobile,Firefox,155.213.92.251,Mozilla/5.0 (compatible)
