transaction_id,customer_id,transaction_date,amount,currency,transaction_type,merchant,category,payment_method,status
TXN_00008415,CUST_000831,2024-11-26 09:55:56,423.18,USD,transfer,Starbucks,transportation,debit_card,completed
TXN_00008416,CUST_000401,2025-05-01 09:55:56,57.44,USD,deposit,Target,healthcare,debit_card,completed
TXN_00008417,CUST_000949,2024-10-07 09:55:56,167.66,EUR,refund,Starbucks,food,credit_card,completed
TXN_00008418,CUST_000582,2025-02-15 09:55:56,756.16,USD,refund,Home Depot,entertainment,credit_card,completed
TXN_00008419,CUST_000789,2025-05-04 09:55:56,543.6,EUR,purchase,Starbucks,healthcare,debit_card,pending
TXN_00008420,CUST_000286,2025-05-23 09:55:56,171.69,USD,refund,McDonald's,utilities,debit_card,completed
TXN_00008421,CUST_000467,2025-01-16 09:55:56,303.07,EUR,refund,McDonald's,healthcare,paypal,completed
TXN_00008422,CUST_000558,2024-09-27 09:55:56,562.87,USD,refund,McDonald's,entertainment,credit_card,completed
TXN_00008423,CUST_000711,2025-02-27 09:55:56,334.4,USD,transfer,Amazon,transportation,paypal,completed
TXN_00008424,CUST_000438,2025-04-11 09:55:56,446.78,USD,transfer,McDonald's,entertainment,debit_card,completed
TXN_00008425,CUST_000037,2025-01-06 09:55:56,648.65,USD,refund,Target,healthcare,paypal,completed
TXN_00008426,CUST_000845,2024-12-06 09:55:56,516.4,USD,refund,Target,healthcare,credit_card,completed
TXN_00008427,CUST_000492,2025-07-28 09:55:56,838.74,GBP,refund,Target,healthcare,credit_card,completed
TXN_00008428,CUST_000058,2025-05-24 09:55:56,210.86,USD,deposit,McDonald's,entertainment,debit_card,completed
TXN_00008429,CUST_000454,2024-12-07 09:55:56,239.21,USD,transfer,Home Depot,entertainment,credit_card,completed
TXN_00008430,CUST_000420,2025-01-04 09:55:56,637.23,USD,refund,Target,food,credit_card,pending
TXN_00008431,CUST_000746,2025-07-22 09:55:56,615.99,EUR,deposit,Starbucks,transportation,paypal,completed
TXN_00008432,CUST_000683,2024-12-18 09:55:56,743.33,GBP,refund,Home Depot,utilities,bank_transfer,completed
TXN_00008433,CUST_000529,2024-10-02 09:55:56,900.49,EUR,refund,Target,utilities,credit_card,failed
TXN_00008434,CUST_000955,2024-09-28 09:55:56,885.68,USD,deposit,McDonald's,utilities,bank_transfer,completed
TXN_00008435,CUST_000546,2025-04-04 09:55:56,977.87,USD,transfer,Amazon,utilities,bank_transfer,completed
TXN_00008436,CUST_000144,2025-05-25 09:55:56,438.13,USD,purchase,Costco,utilities,debit_card,completed
TXN_00008437,CUST_000251,2025-06-30 09:55:56,746.38,USD,transfer,Costco,utilities,credit_card,completed
TXN_00008438,CUST_000263,2024-11-14 09:55:56,848.09,EUR,refund,Target,healthcare,bank_transfer,completed
TXN_00008439,CUST_000194,2025-07-19 09:55:56,666.97,USD,purchase,Costco,healthcare,debit_card,completed
TXN_00008440,CUST_000944,2024-10-01 09:55:56,325.8,USD,transfer,Amazon,food,credit_card,completed
TXN_00008441,CUST_000218,2025-07-25 09:55:56,330.87,EUR,refund,Walmart,transportation,credit_card,completed
TXN_00008442,CUST_000421,2025-08-06 09:55:56,164.58,GBP,refund,Amazon,retail,paypal,completed
TXN_00008443,CUST_000333,2024-11-10 09:55:56,479.84,USD,purchase,Starbucks,entertainment,bank_transfer,completed
TXN_00008444,CUST_000903,2025-06-06 09:55:56,524.5,USD,transfer,Costco,entertainment,bank_transfer,completed
TXN_00008445,CUST_000700,2025-05-05 09:55:56,835.57,USD,purchase,Home Depot,food,bank_transfer,completed
TXN_00008446,CUST_000336,2025-02-06 09:55:56,511.52,EUR,transfer,Amazon,healthcare,paypal,completed
TXN_00008447,CUST_000099,2025-01-23 09:55:56,706.23,USD,deposit,Target,food,debit_card,completed
TXN_00008448,CUST_000694,2025-04-19 09:55:56,749.56,USD,purchase,Costco,entertainment,bank_transfer,completed
TXN_00008449,CUST_000451,2025-06-05 09:55:56,148.92,USD,purchase,McDonald's,utilities,bank_transfer,completed
TXN_00008450,CUST_000670,2025-05-04 09:55:56,634.22,GBP,purchase,Costco,utilities,bank_transfer,pending
TXN_00008451,CUST_000600,2024-11-08 09:55:56,824.21,USD,transfer,Starbucks,retail,bank_transfer,failed
TXN_00008452,CUST_000150,2025-04-23 09:55:56,903.66,GBP,purchase,Costco,transportation,bank_transfer,completed
TXN_00008453,CUST_000718,2025-06-23 09:55:56,879.7,EUR,transfer,Starbucks,food,debit_card,completed
TXN_00008454,CUST_000780,2025-01-21 09:55:56,133.74,USD,purchase,Costco,transportation,debit_card,completed
TXN_00008455,CUST_000062,2025-04-17 09:55:56,719.71,USD,refund,Starbucks,retail,bank_transfer,completed
TXN_00008456,CUST_000897,2025-08-28 09:55:56,730.39,USD,deposit,McDonald's,entertainment,debit_card,completed
TXN_00008457,CUST_000076,2025-01-20 09:55:56,511.36,USD,deposit,McDonald's,entertainment,credit_card,completed
TXN_00008458,CUST_000205,2025-09-05 09:55:56,709.87,USD,refund,Starbucks,healthcare,paypal,completed
TXN_00008459,CUST_000865,2025-02-05 09:55:56,880.55,GBP,refund,Starbucks,retail,credit_card,failed
TXN_00008460,CUST_000325,2025-03-20 09:55:56,897.53,EUR,deposit,Home Depot,utilities,debit_card,completed
TXN_00008461,CUST_000564,2025-01-01 09:55:56,829.94,USD,transfer,Walmart,transportation,paypal,pending
TXN_00008462,CUST_000390,2025-06-08 09:55:56,809.25,USD,purchase,Target,utilities,bank_transfer,completed
TXN_00008463,CUST_000871,2024-11-10 09:55:56,296.51,USD,deposit,McDonald's,transportation,bank_transfer,completed
TXN_00008464,CUST_000761,2025-02-14 09:55:56,882.21,USD,purchase,Costco,utilities,credit_card,completed
TXN_00008465,CUST_000678,2024-10-01 09:55:56,580.28,USD,refund,Starbucks,food,debit_card,completed
TXN_00008466,CUST_000031,2024-10-07 09:55:56,175.64,USD,purchase,Walmart,food,paypal,completed
TXN_00008467,CUST_000766,2025-08-20 09:55:56,939.4,USD,refund,Starbucks,utilities,bank_transfer,completed
TXN_00008468,CUST_000639,2025-02-02 09:55:56,380.63,USD,deposit,McDonald's,retail,debit_card,pending
TXN_00008469,CUST_000889,2025-06-14 09:55:56,486.16,USD,purchase,Costco,food,debit_card,completed
TXN_00008470,CUST_000454,2024-09-30 09:55:56,326.06,USD,refund,Amazon,healthcare,debit_card,completed
TXN_00008471,CUST_000385,2025-08-23 09:55:56,905.87,USD,deposit,Walmart,entertainment,credit_card,completed
TXN_00008472,CUST_000652,2024-12-08 09:55:56,679.9,USD,refund,McDonald's,retail,debit_card,completed
TXN_00008473,CUST_000853,2025-06-16 09:55:56,303.7,USD,purchase,Best Buy,utilities,credit_card,completed
TXN_00008474,CUST_000200,2025-01-24 09:55:56,275.05,USD,deposit,Starbucks,transportation,debit_card,completed
TXN_00008475,CUST_000311,2025-09-01 09:55:56,540.77,USD,refund,McDonald's,entertainment,paypal,completed
TXN_00008476,CUST_000938,2025-06-22 09:55:56,493.82,USD,transfer,McDonald's,healthcare,debit_card,completed
TXN_00008477,CUST_000476,2024-10-02 09:55:56,885.32,USD,refund,Costco,transportation,bank_transfer,completed
TXN_00008478,CUST_000627,2025-04-02 09:55:56,489.26,USD,deposit,Best Buy,food,bank_transfer,completed
TXN_00008479,CUST_000952,2024-09-23 09:55:56,80.67,USD,purchase,McDonald's,retail,bank_transfer,pending
TXN_00008480,CUST_000427,2025-04-03 09:55:56,62.33,EUR,purchase,McDonald's,retail,debit_card,completed
TXN_00008481,CUST_000450,2025-02-20 09:55:56,77.6,USD,transfer,Target,healthcare,credit_card,completed
TXN_00008482,CUST_000906,2025-04-23 09:55:56,336.21,EUR,transfer,Home Depot,entertainment,paypal,completed
TXN_00008483,CUST_000649,2024-10-15 09:55:56,469.8,USD,deposit,Home Depot,food,bank_transfer,completed
TXN_00008484,CUST_000597,2024-09-23 09:55:56,745.78,USD,purchase,Costco,healthcare,debit_card,failed
TXN_00008485,CUST_000627,2025-06-17 09:55:56,206.88,USD,refund,Home Depot,transportation,bank_transfer,completed
TXN_00008486,CUST_000995,2024-10-04 09:55:56,328.48,USD,purchase,Walmart,retail,bank_transfer,completed
TXN_00008487,CUST_000539,2025-02-18 09:55:56,360.31,USD,purchase,Best Buy,entertainment,paypal,completed
TXN_00008488,CUST_000106,2024-12-06 09:55:56,680.73,USD,purchase,Starbucks,utilities,credit_card,completed
TXN_00008489,CUST_000870,2024-09-25 09:55:56,998.4,USD,refund,Walmart,food,bank_transfer,completed
TXN_00008490,CUST_000551,2025-04-24 09:55:56,736.06,EUR,purchase,Amazon,transportation,bank_transfer,failed
TXN_00008491,CUST_000738,2024-11-03 09:55:56,606.59,USD,refund,Best Buy,utilities,credit_card,completed
TXN_00008492,CUST_000696,2024-10-28 09:55:56,728.11,USD,deposit,Target,retail,credit_card,completed
TXN_00008493,CUST_000203,2024-10-03 09:55:56,16.57,USD,purchase,Starbucks,entertainment,credit_card,completed
TXN_00008494,CUST_000043,2025-08-26 09:55:56,277.1,USD,purchase,Home Depot,food,paypal,completed
TXN_00008495,CUST_000682,2025-08-25 09:55:56,30.19,USD,deposit,Walmart,utilities,credit_card,pending
TXN_00008496,CUST_000011,2025-08-15 09:55:56,663.67,USD,transfer,Home Depot,retail,credit_card,completed
TXN_00008497,CUST_000462,2024-12-14 09:55:56,583.13,GBP,purchase,Home Depot,food,paypal,completed
TXN_00008498,CUST_000135,2025-03-13 09:55:56,352.71,USD,refund,Best Buy,entertainment,debit_card,completed
TXN_00008499,CUST_000216,2025-06-13 09:55:56,648.51,USD,refund,Costco,food,credit_card,completed
TXN_00008500,CUST_000528,2024-10-09 09:55:56,639.86,USD,purchase,Best Buy,utilities,credit_card,completed
TXN_00008501,CUST_000144,2025-01-02 09:55:56,894.76,EUR,purchase,Costco,transportation,bank_transfer,pending
TXN_00008502,CUST_000270,2025-04-11 09:55:56,501.53,USD,refund,Amazon,healthcare,credit_card,completed
TXN_00008503,CUST_000032,2025-01-26 09:55:56,910.3,EUR,purchase,McDonald's,utilities,bank_transfer,completed
TXN_00008504,CUST_000313,2025-03-21 09:55:56,214.03,GBP,transfer,Best Buy,transportation,debit_card,completed
TXN_00008505,CUST_000795,2025-01-18 09:55:56,517.22,USD,purchase,Walmart,transportation,credit_card,completed
TXN_00008506,CUST_000972,2024-09-26 09:55:56,55.44,USD,deposit,Walmart,food,bank_transfer,completed
TXN_00008507,CUST_000723,2025-03-27 09:55:56,33.81,USD,purchase,Best Buy,food,paypal,completed
TXN_00008508,CUST_000965,2025-07-15 09:55:56,401.14,EUR,deposit,Costco,entertainment,bank_transfer,completed
TXN_00008509,CUST_000241,2025-02-11 09:55:56,814.24,USD,refund,Amazon,food,paypal,completed
TXN_00008510,CUST_000129,2025-02-01 09:55:56,786.53,USD,deposit,Best Buy,food,debit_card,completed
TXN_00008511,CUST_000632,2024-11-03 09:55:56,139.29,EUR,refund,McDonald's,retail,debit_card,completed
TXN_00008512,CUST_000310,2025-09-03 09:55:56,26.09,EUR,transfer,Walmart,retail,credit_card,completed
TXN_00008513,CUST_000583,2025-05-12 09:55:56,609.32,EUR,transfer,Amazon,healthcare,bank_transfer,completed
TXN_00008514,CUST_000480,2024-11-29 09:55:56,572.57,USD,deposit,Costco,transportation,paypal,completed
TXN_00008515,CUST_000691,2024-12-16 09:55:56,662.74,EUR,deposit,Walmart,food,credit_card,completed
TXN_00008516,CUST_000915,2024-11-11 09:55:56,153.62,USD,transfer,Target,transportation,debit_card,completed
TXN_00008517,CUST_000558,2025-04-14 09:55:56,739.06,USD,purchase,Best Buy,food,credit_card,pending
TXN_00008518,CUST_000663,2025-08-16 09:55:56,296.43,GBP,transfer,Starbucks,retail,debit_card,completed
TXN_00008519,CUST_000133,2024-11-09 09:55:56,206.77,USD,transfer,McDonald's,transportation,debit_card,completed
TXN_00008520,CUST_000025,2025-01-22 09:55:56,361.99,USD,refund,Home Depot,entertainment,bank_transfer,completed
TXN_00008521,CUST_000086,2024-12-23 09:55:56,987.64,USD,refund,Best Buy,transportation,credit_card,completed
TXN_00008522,CUST_000540,2025-01-08 09:55:56,288.68,USD,refund,Amazon,entertainment,debit_card,failed
TXN_00008523,CUST_000631,2025-02-08 09:55:56,140.77,USD,refund,Amazon,retail,bank_transfer,completed
TXN_00008524,CUST_000235,2024-10-21 09:55:56,194.61,USD,refund,McDonald's,utilities,bank_transfer,failed
TXN_00008525,CUST_000265,2024-12-03 09:55:56,552.84,USD,purchase,Costco,food,credit_card,completed
TXN_00008526,CUST_000511,2025-03-09 09:55:56,777.86,USD,transfer,Walmart,entertainment,debit_card,completed
TXN_00008527,CUST_000305,2025-08-27 09:55:56,110.63,USD,deposit,Costco,food,paypal,completed
TXN_00008528,CUST_000800,2025-05-30 09:55:56,723.4,USD,transfer,Target,healthcare,paypal,completed
TXN_00008529,CUST_000550,2024-09-18 09:55:56,631.48,EUR,transfer,Starbucks,transportation,debit_card,completed
TXN_00008530,CUST_000188,2024-10-08 09:55:56,549.64,USD,purchase,Target,retail,credit_card,completed
TXN_00008531,CUST_000658,2025-07-26 09:55:56,410.09,GBP,transfer,Walmart,entertainment,paypal,completed
TXN_00008532,CUST_000416,2025-04-30 09:55:56,544.98,USD,purchase,Best Buy,food,credit_card,completed
TXN_00008533,CUST_000016,2025-05-11 09:55:56,617.42,EUR,transfer,Target,food,paypal,completed
TXN_00008534,CUST_000009,2025-07-03 09:55:56,736.4,USD,purchase,Starbucks,healthcare,credit_card,completed
TXN_00008535,CUST_000643,2025-02-23 09:55:56,212.0,EUR,deposit,Target,food,paypal,completed
TXN_00008536,CUST_000444,2025-06-08 09:55:56,956.79,USD,deposit,Walmart,entertainment,bank_transfer,completed
TXN_00008537,CUST_000132,2025-05-16 09:55:56,344.63,USD,purchase,McDonald's,food,bank_transfer,completed
TXN_00008538,CUST_000706,2024-12-03 09:55:56,303.57,GBP,refund,McDonald's,retail,paypal,completed
TXN_00008539,CUST_000272,2025-04-21 09:55:56,384.09,USD,transfer,Best Buy,utilities,credit_card,completed
TXN_00008540,CUST_000513,2025-04-17 09:55:56,944.8,USD,purchase,Starbucks,transportation,bank_transfer,completed
TXN_00008541,CUST_000624,2025-08-09 09:55:56,686.77,USD,refund,McDonald's,transportation,credit_card,completed
TXN_00008542,CUST_000999,2025-01-24 09:55:56,759.25,USD,deposit,Costco,healthcare,credit_card,pending
TXN_00008543,CUST_000149,2025-06-03 09:55:56,153.49,USD,deposit,Amazon,retail,credit_card,completed
TXN_00008544,CUST_000308,2024-12-07 09:55:56,639.35,USD,transfer,Costco,retail,credit_card,completed
TXN_00008545,CUST_000734,2025-06-13 09:55:56,964.28,USD,purchase,Starbucks,healthcare,credit_card,completed
TXN_00008546,CUST_000570,2025-06-10 09:55:56,786.31,USD,refund,Home Depot,food,credit_card,completed
TXN_00008547,CUST_000441,2025-01-26 09:55:56,521.96,USD,deposit,McDonald's,entertainment,bank_transfer,completed
TXN_00008548,CUST_000422,2024-09-13 09:55:56,377.15,USD,deposit,Best Buy,utilities,bank_transfer,completed
TXN_00008549,CUST_000677,2024-12-13 09:55:56,356.11,USD,deposit,Walmart,retail,bank_transfer,completed
TXN_00008550,CUST_000290,2024-12-19 09:55:56,898.76,USD,deposit,Amazon,utilities,debit_card,completed
TXN_00008551,CUST_000645,2024-12-09 09:55:56,840.13,USD,deposit,Target,transportation,bank_transfer,completed
TXN_00008552,CUST_000454,2025-05-25 09:55:56,172.45,USD,purchase,Best Buy,utilities,credit_card,completed
TXN_00008553,CUST_000674,2024-10-30 09:55:56,229.97,USD,deposit,Starbucks,food,credit_card,completed
TXN_00008554,CUST_000646,2025-06-12 09:55:56,948.01,USD,purchase,McDonald's,entertainment,paypal,completed
TXN_00008555,CUST_000419,2025-06-10 09:55:56,743.62,USD,refund,Target,entertainment,paypal,completed
TXN_00008556,CUST_000751,2025-07-17 09:55:56,728.27,USD,purchase,Costco,transportation,credit_card,completed
TXN_00008557,CUST_000084,2025-03-15 09:55:56,525.4,USD,transfer,Home Depot,transportation,credit_card,completed
TXN_00008558,CUST_000314,2025-05-22 09:55:56,546.45,USD,purchase,Amazon,healthcare,bank_transfer,pending
TXN_00008559,CUST_000619,2024-11-13 09:55:56,135.68,USD,purchase,Amazon,food,paypal,completed
TXN_00008560,CUST_000077,2025-03-10 09:55:56,596.28,EUR,refund,Best Buy,entertainment,paypal,completed
TXN_00008561,CUST_000253,2025-03-14 09:55:56,833.33,GBP,refund,McDonald's,retail,bank_transfer,completed
TXN_00008562,CUST_000494,2024-10-14 09:55:56,730.09,USD,deposit,Starbucks,entertainment,debit_card,completed
TXN_00008563,CUST_000628,2025-07-18 09:55:56,497.76,EUR,purchase,Best Buy,food,paypal,completed
TXN_00008564,CUST_000233,2025-04-19 09:55:56,78.83,USD,deposit,Target,transportation,credit_card,failed
TXN_00008565,CUST_000108,2025-01-19 09:55:56,68.78,USD,transfer,Home Depot,healthcare,bank_transfer,completed
TXN_00008566,CUST_000025,2025-07-24 09:55:56,167.69,USD,purchase,McDonald's,food,credit_card,completed
TXN_00008567,CUST_000551,2025-04-16 09:55:56,907.8,USD,purchase,Costco,food,credit_card,completed
TXN_00008568,CUST_000120,2025-07-25 09:55:56,759.82,USD,deposit,Walmart,utilities,bank_transfer,completed
TXN_00008569,CUST_000354,2024-10-11 09:55:56,972.33,USD,purchase,Home Depot,utilities,debit_card,completed
TXN_00008570,CUST_000556,2025-02-18 09:55:56,279.95,USD,transfer,Amazon,entertainment,paypal,completed
TXN_00008571,CUST_000397,2025-09-08 09:55:56,768.02,USD,refund,Home Depot,food,bank_transfer,failed
TXN_00008572,CUST_000775,2024-10-22 09:55:56,663.13,USD,transfer,Target,healthcare,credit_card,completed
TXN_00008573,CUST_000982,2025-01-13 09:55:56,964.85,EUR,purchase,Best Buy,transportation,bank_transfer,completed
TXN_00008574,CUST_000789,2025-04-16 09:55:56,199.21,USD,refund,Walmart,retail,debit_card,completed
TXN_00008575,CUST_000501,2025-08-15 09:55:56,442.42,EUR,transfer,Costco,utilities,debit_card,pending
TXN_00008576,CUST_000585,2024-10-10 09:55:56,571.1,USD,deposit,Walmart,retail,debit_card,completed
TXN_00008577,CUST_000215,2025-05-18 09:55:56,830.48,USD,purchase,Starbucks,retail,paypal,completed
TXN_00008578,CUST_000165,2024-10-30 09:55:56,468.2,USD,deposit,Costco,entertainment,credit_card,completed
TXN_00008579,CUST_000778,2025-08-26 09:55:56,704.94,USD,deposit,Starbucks,transportation,credit_card,completed
TXN_00008580,CUST_000013,2025-02-26 09:55:56,590.01,USD,purchase,Amazon,entertainment,paypal,completed
TXN_00008581,CUST_000425,2025-05-23 09:55:56,354.17,USD,purchase,Home Depot,retail,bank_transfer,completed
TXN_00008582,CUST_000305,2025-04-15 09:55:56,961.68,USD,refund,Home Depot,healthcare,debit_card,completed
TXN_00008583,CUST_000795,2024-10-07 09:55:56,357.89,USD,refund,McDonald's,food,debit_card,completed
TXN_00008584,CUST_000061,2025-02-26 09:55:56,766.58,USD,purchase,Costco,food,credit_card,pending
TXN_00008585,CUST_000011,2025-02-19 09:55:56,223.57,USD,transfer,Amazon,utilities,bank_transfer,completed
TXN_00008586,CUST_000005,2024-10-02 09:55:56,270.22,USD,deposit,Walmart,transportation,bank_transfer,completed
TXN_00008587,CUST_000493,2025-05-10 09:55:56,994.36,USD,refund,Walmart,retail,debit_card,completed
TXN_00008588,CUST_000637,2025-07-17 09:55:56,125.41,USD,refund,Walmart,transportation,bank_transfer,completed
TXN_00008589,CUST_000902,2025-08-30 09:55:56,578.23,GBP,transfer,McDonald's,healthcare,debit_card,completed
TXN_00008590,CUST_000858,2024-10-17 09:55:56,227.56,USD,transfer,Starbucks,healthcare,credit_card,completed
TXN_00008591,CUST_000432,2024-10-21 09:55:56,121.85,USD,purchase,Best Buy,food,debit_card,pending
TXN_00008592,CUST_000781,2025-06-27 09:55:56,686.64,USD,refund,Target,food,paypal,completed
TXN_00008593,CUST_000325,2025-03-28 09:55:56,682.34,GBP,deposit,Amazon,entertainment,debit_card,completed
TXN_00008594,CUST_000325,2025-08-27 09:55:56,654.18,GBP,deposit,Target,retail,bank_transfer,completed
TXN_00008595,CUST_000369,2025-01-28 09:55:56,501.34,USD,deposit,McDonald's,retail,debit_card,pending
TXN_00008596,CUST_000525,2024-10-25 09:55:56,261.63,GBP,refund,McDonald's,food,credit_card,pending
TXN_00008597,CUST_000402,2024-09-15 09:55:56,430.9,USD,transfer,Starbucks,healthcare,bank_transfer,completed
TXN_00008598,CUST_000318,2024-12-28 09:55:56,942.55,USD,refund,Starbucks,utilities,credit_card,completed
TXN_00008599,CUST_000068,2024-11-24 09:55:56,703.95,EUR,transfer,Amazon,retail,debit_card,completed
TXN_00008600,CUST_000832,2025-04-11 09:55:56,651.63,USD,purchase,Walmart,entertainment,debit_card,completed
TXN_00008601,CUST_000988,2025-09-07 09:55:56,20.3,USD,refund,Home Depot,transportation,debit_card,completed
TXN_00008602,CUST_000555,2025-03-30 09:55:56,656.13,USD,refund,Home Depot,entertainment,bank_transfer,completed
TXN_00008603,CUST_000938,2025-08-09 09:55:56,997.93,USD,transfer,Best Buy,utilities,bank_transfer,completed
TXN_00008604,CUST_000793,2024-12-17 09:55:56,747.03,USD,transfer,McDonald's,transportation,credit_card,failed
TXN_00008605,CUST_000394,2024-11-09 09:55:56,361.55,USD,refund,Home Depot,food,paypal,completed
TXN_00008606,CUST_000417,2024-11-11 09:55:56,198.24,USD,purchase,Costco,transportation,debit_card,completed
TXN_00008607,CUST_000956,2024-11-17 09:55:56,31.11,EUR,purchase,Walmart,healthcare,debit_card,pending
TXN_00008608,CUST_000815,2025-04-03 09:55:56,729.54,USD,purchase,Costco,food,debit_card,completed
TXN_00008609,CUST_000315,2025-03-09 09:55:56,501.35,USD,refund,Costco,transportation,debit_card,completed
TXN_00008610,CUST_000364,2024-10-23 09:55:56,84.71,GBP,deposit,Home Depot,food,debit_card,pending
TXN_00008611,CUST_000744,2024-10-23 09:55:56,506.23,USD,purchase,Starbucks,food,bank_transfer,completed
TXN_00008612,CUST_000355,2025-07-03 09:55:56,107.64,USD,deposit,Best Buy,entertainment,credit_card,completed
TXN_00008613,CUST_000188,2024-10-18 09:55:56,358.66,EUR,purchase,Costco,entertainment,credit_card,completed
TXN_00008614,CUST_000522,2025-06-29 09:55:56,157.06,EUR,purchase,Target,entertainment,paypal,completed
TXN_00008615,CUST_000572,2025-03-08 09:55:56,881.32,EUR,deposit,Best Buy,healthcare,debit_card,completed
TXN_00008616,CUST_000274,2025-06-16 09:55:56,643.37,USD,transfer,Home Depot,retail,debit_card,failed
TXN_00008617,CUST_000403,2025-06-22 09:55:56,763.3,USD,purchase,Costco,transportation,debit_card,completed
TXN_00008618,CUST_000325,2025-05-22 09:55:56,791.69,EUR,transfer,Starbucks,healthcare,credit_card,completed
TXN_00008619,CUST_000166,2025-09-03 09:55:56,476.53,USD,deposit,Best Buy,utilities,debit_card,completed
TXN_00008620,CUST_000921,2025-08-17 09:55:56,105.23,EUR,refund,McDonald's,utilities,debit_card,completed
TXN_00008621,CUST_000735,2024-12-07 09:55:56,794.55,USD,transfer,Costco,healthcare,bank_transfer,completed
TXN_00008622,CUST_000873,2025-09-02 09:55:56,363.79,USD,transfer,Costco,retail,credit_card,completed
TXN_00008623,CUST_000986,2025-06-17 09:55:56,348.66,USD,deposit,Target,entertainment,bank_transfer,completed
TXN_00008624,CUST_000113,2025-05-25 09:55:56,32.0,USD,purchase,Best Buy,utilities,debit_card,pending
TXN_00008625,CUST_000355,2025-04-09 09:55:56,51.74,EUR,refund,Best Buy,transportation,paypal,completed
TXN_00008626,CUST_000001,2025-07-23 09:55:56,423.36,GBP,deposit,Home Depot,transportation,credit_card,completed
TXN_00008627,CUST_000427,2025-08-25 09:55:56,628.13,EUR,refund,McDonald's,retail,bank_transfer,completed
TXN_00008628,CUST_000943,2025-03-31 09:55:56,80.24,USD,purchase,Costco,utilities,paypal,completed
TXN_00008629,CUST_000915,2025-07-19 09:55:56,568.25,EUR,refund,Target,food,credit_card,completed
TXN_00008630,CUST_000401,2025-08-07 09:55:56,359.44,USD,purchase,Walmart,healthcare,credit_card,completed
TXN_00008631,CUST_000617,2024-12-23 09:55:56,715.1,USD,purchase,Costco,utilities,credit_card,completed
TXN_00008632,CUST_000410,2025-06-09 09:55:56,149.01,EUR,purchase,Walmart,utilities,bank_transfer,completed
TXN_00008633,CUST_000080,2025-01-15 09:55:56,688.82,EUR,purchase,Target,food,debit_card,completed
TXN_00008634,CUST_000018,2024-09-17 09:55:56,315.12,USD,purchase,McDonald's,transportation,credit_card,completed
TXN_00008635,CUST_000053,2025-03-11 09:55:56,498.1,USD,transfer,Target,utilities,debit_card,completed
TXN_00008636,CUST_000808,2024-11-29 09:55:56,253.87,USD,purchase,Target,transportation,paypal,completed
TXN_00008637,CUST_000884,2025-06-21 09:55:56,147.84,EUR,deposit,Amazon,retail,bank_transfer,failed
TXN_00008638,CUST_000700,2025-04-14 09:55:56,687.64,USD,purchase,Starbucks,healthcare,bank_transfer,completed
TXN_00008639,CUST_000501,2025-09-03 09:55:56,251.23,USD,transfer,McDonald's,healthcare,paypal,completed
TXN_00008640,CUST_000326,2024-09-10 09:55:56,53.93,EUR,deposit,Costco,food,debit_card,pending
TXN_00008641,CUST_000732,2025-07-13 09:55:56,858.47,USD,deposit,Home Depot,entertainment,paypal,completed
TXN_00008642,CUST_000940,2024-12-08 09:55:56,33.56,USD,transfer,Target,transportation,bank_transfer,completed
TXN_00008643,CUST_000513,2024-10-21 09:55:56,820.82,USD,refund,Home Depot,retail,debit_card,completed
TXN_00008644,CUST_000682,2024-09-11 09:55:56,227.38,GBP,refund,Amazon,utilities,debit_card,completed
TXN_00008645,CUST_000014,2025-03-30 09:55:56,222.52,EUR,transfer,Home Depot,food,credit_card,completed
TXN_00008646,CUST_000587,2025-01-14 09:55:56,519.33,EUR,deposit,Home Depot,food,debit_card,completed
TXN_00008647,CUST_000386,2025-07-29 09:55:56,976.66,USD,refund,Walmart,retail,bank_transfer,completed
TXN_00008648,CUST_000783,2025-03-31 09:55:56,796.4,USD,refund,Home Depot,entertainment,credit_card,completed
TXN_00008649,CUST_000901,2024-11-26 09:55:56,758.3,USD,deposit,Target,healthcare,paypal,completed
TXN_00008650,CUST_000808,2024-10-05 09:55:56,994.08,USD,deposit,McDonald's,retail,bank_transfer,completed
TXN_00008651,CUST_000299,2025-03-22 09:55:56,384.08,USD,transfer,Home Depot,food,bank_transfer,pending
TXN_00008652,CUST_000157,2025-07-16 09:55:56,405.42,GBP,transfer,McDonald's,entertainment,paypal,completed
TXN_00008653,CUST_000582,2025-09-03 09:55:56,258.37,USD,purchase,Starbucks,entertainment,paypal,completed
TXN_00008654,CUST_000509,2024-12-15 09:55:56,745.43,USD,refund,Costco,retail,bank_transfer,completed
TXN_00008655,CUST_000413,2025-08-04 09:55:56,928.54,USD,deposit,Amazon,retail,bank_transfer,completed
TXN_00008656,CUST_000792,2024-12-01 09:55:56,611.14,USD,deposit,Walmart,healthcare,credit_card,completed
TXN_00008657,CUST_000034,2025-06-05 09:55:56,123.72,USD,deposit,McDonald's,entertainment,debit_card,completed
TXN_00008658,CUST_000901,2025-02-12 09:55:56,203.44,USD,refund,Costco,transportation,paypal,completed
TXN_00008659,CUST_000800,2025-03-13 09:55:56,904.05,USD,deposit,Home Depot,entertainment,bank_transfer,completed
TXN_00008660,CUST_000917,2024-12-22 09:55:56,581.64,EUR,transfer,Best Buy,healthcare,bank_transfer,completed
TXN_00008661,CUST_000372,2024-09-27 09:55:56,896.67,USD,transfer,Target,entertainment,credit_card,completed
TXN_00008662,CUST_000303,2025-06-28 09:55:56,167.08,USD,refund,McDonald's,transportation,debit_card,completed
